4.310000e+08	  3	  3000	  2443	2.648712480665119e-03	1.778279410038919e+02	1.867583639457585e+01
4.320000e+08	  3	  3000	  2017	2.010452541430417e-03	1.778279410038919e+02	1.908800073871808e+01
4.330000e+08	  3	  3000	     2	6.736064551389710e-06	1.778279410038919e+02	1.951775540531548e+01
4.340000e+08	  3	  3000	  2320	2.256856065660510e-03	1.778279410038919e+02	1.994836574130055e+01
4.350000e+08	  3	  3000	     2	3.772309990540226e-06	1.778279410038919e+02	2.032515243187213e+01
4.360000e+08	  3	  3000	  2891	1.267193425185385e-03	1.778279410038919e+02	2.074619057049629e+01
4.370000e+08	  3	  3000	     3	7.704329119476355e-06	1.778279410038919e+02	2.118002116915276e+01
4.380000e+08	  3	  3000	  1541	1.599227476714873e-03	1.778279410038919e+02	2.161836507149014e+01
4.390000e+08	  3	  3000	  1650	1.346620545383368e-03	1.778279410038919e+02	2.205724356443861e+01
4.400000e+08	  3	  3000	     1	9.259151261118272e-07	1.778279410038919e+02	2.241750949997618e+01
4.410000e+08	  3	  3000	     1	8.455715872413983e-06	1.778279410038919e+02	2.281593725312946e+01
4.420000e+08	  3	  3000	  2018	1.115086004178710e-03	1.778279410038919e+02	2.325438406576602e+01
4.430000e+08	  3	  3000	  1991	1.475875268136880e-03	1.778279410038919e+02	2.369249576253803e+01
4.440000e+08	  3	  3000	     1	4.340166186119035e-06	1.778279410038919e+02	2.410804408356187e+01
4.450000e+08	  3	  3000	  2089	1.221893290073101e-03	1.778279410038919e+02	2.449601297974062e+01
4.460000e+08	  3	  3000	  1726	1.865207444602640e-03	1.778279410038919e+02	2.492419923887633e+01
4.470000e+08	  3	  3000	     1	7.555316966049823e-06	1.778279410038919e+02	2.535932080992528e+01
4.480000e+08	  3	  3000	   102	1.741103128885569e-03	1.778279410038919e+02	2.580684902039117e+01
4.490000e+08	  3	  3000	  1885	1.591341511859603e-03	1.778279410038919e+02	2.627606828329515e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.500000e+08	  3	  3000	     2	8.297612992796904e-06	1.778279410038919e+02	2.673211260888479e+01
t_sys = 2.047495e+02 [yr]	i = 1924	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.510000e+08	  3	  3000	  2554	1.999390936496983e-03	1.778279410038919e+02	2.717539213598494e+01
t_sys = 2.052574e+02 [yr]	i = 849	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.520000e+08	  3	  3000	  2954	1.966647616681985e-03	1.778279410038919e+02	2.761517095782063e+01
t_sys = 2.058712e+02 [yr]	i = 2327	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.530000e+08	  3	  3000	  1285	1.543547578512948e-03	1.778279410038919e+02	2.805630229671652e+01
4.540000e+08	  3	  3000	    47	1.162110637395109e-03	1.778279410038919e+02	2.852912008981298e+01
4.550000e+08	  3	  3000	  2877	1.693339726440105e-03	1.778279410038919e+02	2.898704188454485e+01
4.560000e+08	  3	  3000	  1600	1.803409507204892e-03	1.778279410038919e+02	2.943833398394943e+01
4.570000e+08	  3	  3000	  2277	1.113970845795211e-03	1.778279410038919e+02	2.990262452408869e+01
4.580000e+08	  3	  3000	   228	1.183853153801685e-03	1.778279410038919e+02	3.036099123880026e+01
4.590000e+08	  3	  3000	  2674	2.519061886198028e-03	1.778279410038919e+02	3.080869924709157e+01
4.600000e+08	  3	  3000	     2	8.288072167186067e-06	1.778279410038919e+02	3.125461880116506e+01
4.610000e+08	  3	  3000	  2424	2.193115530507253e-03	1.778279410038919e+02	3.170590161371490e+01
4.620000e+08	  3	  3000	     1	8.553612946596183e-06	1.778279410038919e+02	3.218092619035712e+01
4.630000e+08	  3	  3000	  2041	1.316952596473343e-03	1.778279410038919e+02	3.262291592794222e+01
4.640000e+08	  3	  3000	  2023	1.253255980836077e-03	1.778279410038919e+02	3.306705509789035e+01
4.650000e+08	  3	  3000	   706	1.423850164691588e-03	1.778279410038919e+02	3.353129790774339e+01
t_sys = 2.115614e+02 [yr]	i = 849	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.660000e+08	  3	  3000	  2961	1.397187224895607e-03	1.778279410038919e+02	3.399440812336513e+01
4.670000e+08	  3	  3000	  2559	1.139546307170800e-03	1.778279410038919e+02	3.444603632674905e+01
4.680000e+08	  3	  3000	  1326	1.442658424391581e-03	1.778279410038919e+02	3.490069211022622e+01
4.690000e+08	  3	  3000	   314	1.320925519998918e-03	1.778279410038919e+02	3.535230456278841e+01
4.700000e+08	  3	  3000	   448	1.650885164917946e-03	1.778279410038919e+02	3.581695937317182e+01
4.710000e+08	  3	  3000	  2473	1.808278224278190e-03	1.778279410038919e+02	3.626801330704132e+01
4.720000e+08	  3	  3000	  2956	1.759721665594387e-03	1.778279410038919e+02	3.672160959566475e+01
4.730000e+08	  3	  3000	   733	1.615083705928902e-03	1.778279410038919e+02	3.718866740302968e+01
4.740000e+08	  3	  3000	  1225	1.063799462667904e-03	1.778279410038919e+02	3.764253615932194e+01
4.750000e+08	  3	  3000	  1441	1.007196573573553e-03	1.778279410038919e+02	3.809773304247893e+01
4.760000e+08	  3	  3000	     2	9.061819582268995e-06	1.778279410038919e+02	3.855242891806346e+01
4.770000e+08	  3	  3000	   618	1.414328656964621e-03	1.778279410038919e+02	3.900115325177686e+01
4.780000e+08	  3	  3000	  2230	1.583368034065039e-03	1.778279410038919e+02	3.945426427500253e+01
4.790000e+08	  3	  3000	    63	2.131178541125385e-03	1.778279410038919e+02	3.992118276014966e+01
4.800000e+08	  3	  3000	  2395	1.272788408873747e-03	1.778279410038919e+02	4.037423476239410e+01
4.810000e+08	  3	  3000	  2422	1.407818692735429e-03	1.778279410038919e+02	4.083092927076081e+01
4.820000e+08	  3	  3000	  2263	1.244523782184496e-03	1.778279410038919e+02	4.128019294012419e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2263]	= 7.819574e-03
E_error	= 4.404434297718282e+04
L_error	= 4.267032304404611e+20
dE_correct	= 0.000000000000000e+00
step	= 4.820000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14146.881894[s]
user time	= 42389.680000[s]
system time	= 0.672000[s]
Execution Time	(total	= 1.414688e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.414688e+04 [s]	100.00 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.820000e+08	  3	  3000	  2263	1.244523782184496e-03	1.778279410038919e+02	4.128019294012419e+01
4.830000e+08	  3	  3000	  1279	1.997916531846992e-03	1.778279410038919e+02	4.174200820420170e+01
4.840000e+08	  3	  3000	  1696	1.405695897995175e-03	1.778279410038919e+02	4.220784104740518e+01
4.850000e+08	  3	  3000	  1671	1.370827007945569e-03	1.778279410038919e+02	4.265919369773512e+01
4.860000e+08	  3	  3000	     1	1.080698976393781e-05	1.778279410038919e+02	4.311288799905735e+01
4.870000e+08	  3	  3000	  1263	2.128288387476781e-03	1.778279410038919e+02	4.356594572813611e+01
4.880000e+08	  3	  3000	  2010	1.557309776841356e-03	1.778279410038919e+02	4.402182540611781e+01
4.890000e+08	  3	  3000	  1610	2.451301765740189e-03	1.778279410038919e+02	4.447458550750215e+01
4.900000e+08	  3	  3000	  2380	1.532662095586166e-03	1.778279410038919e+02	4.493051760625353e+01
4.910000e+08	  3	  3000	  1347	2.409574223930877e-03	1.778279410038919e+02	4.539600361545071e+01
4.920000e+08	  3	  3000	     2	9.297628149262463e-06	1.778279410038919e+02	4.585369057397934e+01
4.930000e+08	  3	  3000	  1620	1.097908830224230e-03	1.778279410038919e+02	4.629944951941662e+01
4.940000e+08	  3	  3000	   575	1.460512426738527e-03	1.778279410038919e+02	4.674911573103951e+01
4.950000e+08	  3	  3000	  2561	1.165353551536081e-03	1.778279410038919e+02	4.721478528199528e+01
t_sys = 2.254405e+02 [yr]	i = 849	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
4.960000e+08	  3	  3000	  1352	1.327666572818385e-03	1.778279410038919e+02	4.765810660182269e+01
4.970000e+08	  3	  3000	  1494	1.497201730660392e-03	1.778279410038919e+02	4.810127070097417e+01
4.980000e+08	  3	  3000	  2026	1.175548496607571e-03	1.778279410038919e+02	4.855999590604784e+01
4.990000e+08	  3	  3000	   376	1.256056959806817e-03	1.778279410038919e+02	4.902214222750173e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+08	  3	  3000	  2274	1.547264901365812e-03	1.778279410038919e+02	4.947564792197655e+01
5.010000e+08	  3	  3000	  1622	1.239463560896856e-03	1.778279410038919e+02	4.992413255445756e+01
t_sys = 2.278257e+02 [yr]	i = 1686	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
5.020000e+08	  3	  3000	   803	1.035351219833041e-03	1.778279410038919e+02	5.037077500301014e+01
5.030000e+08	  3	  3000	  1075	9.495150668988709e-04	1.778279410038919e+02	5.083511037264103e+01
5.040000e+08	  3	  3000	   805	1.480977384337387e-03	1.778279410038919e+02	5.128661156019678e+01
5.050000e+08	  3	  3000	     1	9.648388636231074e-06	1.778279410038919e+02	5.173100649808405e+01
t_sys = 2.296123e+02 [yr]	i = 1924	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
5.060000e+08	  3	  3000	  1502	1.746913626852205e-03	1.778279410038919e+02	5.218560743874822e+01
5.070000e+08	  3	  3000	     2	1.358014608527423e-05	1.778279410038919e+02	5.265802875263059e+01
5.080000e+08	  3	  3000	  1074	1.432922583658089e-03	1.778279410038919e+02	5.311557027574811e+01
5.090000e+08	  3	  3000	  1949	1.960279921692814e-03	1.778279410038919e+02	5.356163145643816e+01
5.100000e+08	  3	  3000	    44	1.412538898316410e-03	1.778279410038919e+02	5.400785132017594e+01
5.110000e+08	  3	  3000	     3	1.107672140453097e-05	1.778279410038919e+02	5.445298103535243e+01
5.120000e+08	  3	  3000	     3	9.111843732498962e-06	1.778279410038919e+02	5.492896323014709e+01
5.130000e+08	  3	  3000	  2901	1.166285846461396e-03	1.778279410038919e+02	5.537719910112209e+01
5.140000e+08	  3	  3000	  2011	1.443977948196584e-03	1.778279410038919e+02	5.584145143992041e+01
5.150000e+08	  3	  3000	  2774	1.255425484785758e-03	1.778279410038919e+02	5.629636504629494e+01
5.160000e+08	  3	  3000	  1824	1.873699209435596e-03	1.778279410038919e+02	5.673782683251398e+01
5.170000e+08	  3	  3000	  1783	1.738315214079741e-03	1.778279410038919e+02	5.717219308343976e+01
5.180000e+08	  3	  3000	   137	1.649009493759668e-03	1.778279410038919e+02	5.758753974654768e+01
5.190000e+08	  3	  3000	  2396	1.373829523216587e-03	1.778279410038919e+02	5.799419902329670e+01
5.200000e+08	  3	  3000	   354	1.306090539440146e-03	1.778279410038919e+02	5.842990050028177e+01
5.210000e+08	  3	  3000	  2458	1.035274793898217e-03	1.778279410038919e+02	5.886859750143725e+01
5.220000e+08	  3	  3000	   129	1.876263686491422e-03	1.778279410038919e+02	5.930418268496502e+01
i=1	axis=-1.190154e-06 < 0 hyperbola orbit.
i=1	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=1	inc is nan.
i=1	omega is nan.
i=1	Omega is nan.
i=2	axis=-2.864477e-06 < 0 hyperbola orbit.
i=2	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=2	inc is nan.
i=2	omega is nan.
i=2	Omega is nan.
i=3	axis=-3.909321e-06 < 0 hyperbola orbit.
i=3	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=3	inc is nan.
i=3	omega is nan.
i=3	Omega is nan.
5.230000e+08	  3	  3000	  1670	1.231636146799451e-03	2.371373705661650e+02	4.403743771430225e-01
5.240000e+08	  3	  3000	     3	8.086117480595447e-06	2.371373705661650e+02	8.798809877004298e-01
5.250000e+08	  3	  3000	     3	7.923282312248520e-06	2.371373705661650e+02	1.322495039816341e+00
5.260000e+08	  3	  3000	  2915	1.378328905207042e-03	2.371373705661650e+02	1.762870100458146e+00
5.270000e+08	  3	  3000	   608	2.039565074552290e-03	2.371373705661650e+02	2.213218033878715e+00
5.280000e+08	  3	  3000	  1581	1.210825826787239e-03	2.371373705661650e+02	2.657391545096780e+00
5.290000e+08	  3	  3000	     3	8.627230416815691e-06	2.371373705661650e+02	3.083779384928737e+00
5.300000e+08	  3	  3000	  2655	1.206966714830215e-03	2.371373705661650e+02	3.538582594264851e+00
5.310000e+08	  3	  3000	  2422	1.533344245460194e-03	2.371373705661650e+02	4.004531513782394e+00
5.320000e+08	  3	  3000	   289	1.142900564794951e-03	2.371373705661650e+02	4.448462264290637e+00
5.330000e+08	  3	  3000	  1887	1.889485846772779e-03	2.371373705661650e+02	4.890275133272802e+00
5.340000e+08	  3	  3000	  1327	1.479060662917005e-03	2.371373705661650e+02	5.347516563373154e+00
5.350000e+08	  3	  3000	  2757	1.678376879500120e-03	2.371373705661650e+02	5.813417543957887e+00
5.360000e+08	  3	  3000	   315	1.907997380988233e-03	2.371373705661650e+02	6.270615008195231e+00
5.370000e+08	  3	  3000	  1992	1.778528993277230e-03	2.371373705661650e+02	6.718787819790527e+00
5.380000e+08	  3	  3000	     1	1.143842997336704e-05	2.371373705661650e+02	7.178742775061346e+00
5.390000e+08	  3	  3000	   847	1.357928232475016e-03	2.371373705661650e+02	7.623670182179327e+00
5.400000e+08	  3	  3000	  1119	1.103725585401598e-03	2.371373705661650e+02	8.056833771632082e+00
5.410000e+08	  3	  3000	  1357	2.306610520750433e-03	2.371373705661650e+02	8.495980703168444e+00
5.420000e+08	  3	  3000	   671	2.608499414601768e-03	2.371373705661650e+02	8.932645211064852e+00
5.430000e+08	  3	  3000	     3	9.929408966077853e-06	2.371373705661650e+02	9.395518749326980e+00
5.440000e+08	  3	  3000	  2126	1.406698011906904e-03	2.371373705661650e+02	9.826637773463995e+00
5.450000e+08	  3	  3000	  1765	1.605890308598788e-03	2.371373705661650e+02	1.025853928834376e+01
5.460000e+08	  3	  3000	    96	1.767216808289543e-03	2.371373705661650e+02	1.065136809125126e+01
5.470000e+08	  3	  3000	  2303	1.381633318864682e-03	2.371373705661650e+02	1.103478575065832e+01
5.480000e+08	  3	  3000	  2219	1.478805294281963e-03	2.371373705661650e+02	1.146243421978005e+01
5.490000e+08	  3	  3000	     2	6.612573854708182e-06	2.371373705661650e+02	1.187561331163934e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.500000e+08	  3	  3000	  1945	1.391542070856527e-03	2.371373705661650e+02	1.230300650786103e+01
5.510000e+08	  3	  3000	     2	7.014454973419803e-06	2.371373705661650e+02	1.271878879462610e+01
5.520000e+08	  3	  3000	  2873	1.475697479674628e-03	2.371373705661650e+02	1.314242294562661e+01
5.530000e+08	  3	  3000	  1556	1.361386748256767e-03	2.371373705661650e+02	1.351791129520571e+01
5.540000e+08	  3	  3000	     3	8.189526330524941e-06	2.371373705661650e+02	1.393438521924817e+01
5.550000e+08	  3	  3000	   974	1.410873613623978e-03	2.371373705661650e+02	1.435620271070055e+01
5.560000e+08	  3	  3000	  1366	1.250039083206957e-03	2.371373705661650e+02	1.479577514563805e+01
5.570000e+08	  3	  3000	  2723	1.170757835277595e-03	2.371373705661650e+02	1.523137516819529e+01
5.580000e+08	  3	  3000	  2649	1.102152551182245e-03	2.371373705661650e+02	1.566311247936333e+01
5.590000e+08	  3	  3000	  1892	1.523358812191200e-03	2.371373705661650e+02	1.609675013756697e+01
5.600000e+08	  3	  3000	  1226	1.622709156880825e-03	2.371373705661650e+02	1.652183270787879e+01
5.610000e+08	  3	  3000	  2927	1.362051673923102e-03	2.371373705661650e+02	1.689676194105350e+01
5.620000e+08	  3	  3000	  1314	1.354624630356627e-03	2.371373705661650e+02	1.731124517188794e+01
5.630000e+08	  3	  3000	  2964	1.440635418510744e-03	2.371373705661650e+02	1.775481059617079e+01
5.640000e+08	  3	  3000	  1076	1.903218021455635e-03	2.371373705661650e+02	1.819026440332077e+01
5.650000e+08	  3	  3000	     2	3.040822268730877e-06	2.371373705661650e+02	1.856357947126410e+01
5.660000e+08	  3	  3000	   344	1.394082742045449e-03	2.371373705661650e+02	1.896944749607420e+01
5.670000e+08	  3	  3000	  2769	1.294527400499947e-03	2.371373705661650e+02	1.939700866436136e+01
5.680000e+08	  3	  3000	   581	1.368942577918211e-03	2.371373705661650e+02	1.982177184716687e+01
5.690000e+08	  3	  3000	   416	1.034269814896233e-03	2.371373705661650e+02	2.023054602422345e+01
5.700000e+08	  3	  3000	     2	5.874762396704753e-06	2.371373705661650e+02	2.062978818248230e+01
5.710000e+08	  3	  3000	   247	2.174860258153393e-03	2.371373705661650e+02	2.105408222290173e+01
5.720000e+08	  3	  3000	  2426	1.606262668217531e-03	2.371373705661650e+02	2.148068368563725e+01
5.730000e+08	  3	  3000	    67	2.027984714926713e-03	2.371373705661650e+02	2.189590431074483e+01
5.740000e+08	  3	  3000	     1	5.983692664586599e-06	2.371373705661650e+02	2.230913571798731e+01
5.750000e+08	  3	  3000	  2818	1.644361419160646e-03	2.371373705661650e+02	2.273205525716879e+01
5.760000e+08	  3	  3000	  2637	1.306911339660643e-03	2.371373705661650e+02	2.315925971626910e+01
5.770000e+08	  3	  3000	   571	1.349788925398921e-03	2.371373705661650e+02	2.358281124527794e+01
5.780000e+08	  3	  3000	   572	1.482486551837805e-03	2.371373705661650e+02	2.397608862539794e+01
5.790000e+08	  3	  3000	   160	1.739850785309212e-03	2.371373705661650e+02	2.439735832526820e+01
5.800000e+08	  3	  3000	  1190	2.139052425849505e-03	2.371373705661650e+02	2.482858070741184e+01
5.810000e+08	  3	  3000	     1	6.589957432348798e-06	2.371373705661650e+02	2.526043965815209e+01
5.820000e+08	  3	  3000	     2	2.063922666161345e-06	2.371373705661650e+02	2.562053617825523e+01
5.830000e+08	  3	  3000	   647	1.337999973834312e-03	2.371373705661650e+02	2.602279382557013e+01
5.840000e+08	  3	  3000	  2725	1.187511884072614e-03	2.371373705661650e+02	2.645308509236166e+01
5.850000e+08	  3	  3000	  2012	1.435516799852453e-03	2.371373705661650e+02	2.689070878278611e+01
5.860000e+08	  3	  3000	   756	1.145143356902580e-03	2.371373705661650e+02	2.732043826936935e+01
5.870000e+08	  3	  3000	  1073	1.543334524566464e-03	2.371373705661650e+02	2.772411701604294e+01
5.880000e+08	  3	  3000	  1112	1.262286773506734e-03	2.371373705661650e+02	2.813512738695306e+01
5.890000e+08	  3	  3000	   940	1.765776710347047e-03	2.371373705661650e+02	2.857299357157440e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[940]	= 1.109470e-02
E_error	= 4.404436449923924e+04
L_error	= 4.267032446060033e+20
dE_correct	= 0.000000000000000e+00
step	= 5.890000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14188.991623[s]
user time	= 42523.560000[s]
system time	= 0.560000[s]
Execution Time	(total	= 1.418899e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.418899e+04 [s]	100.00 [%]
-----
myid = 0	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_frag_acc/rand01/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.890000e+08	  3	  3000	   940	1.765776710347047e-03	2.371373705661650e+02	2.857299357157439e+01
5.900000e+08	  3	  3000	    31	2.319898575412421e-03	2.371373705661650e+02	2.901478422980809e+01
5.910000e+08	  3	  3000	  1565	1.515339231648438e-03	2.371373705661650e+02	2.947436344061222e+01
5.920000e+08	  3	  3000	   208	1.682678725499235e-03	2.371373705661650e+02	2.992367994689431e+01
5.930000e+08	  3	  3000	   510	1.528135117467581e-03	2.371373705661650e+02	3.037210989183157e+01
5.940000e+08	  3	  3000	  2333	1.856343393975913e-03	2.371373705661650e+02	3.081658929059269e+01
5.950000e+08	  3	  3000	  1719	1.363208279925998e-03	2.371373705661650e+02	3.126025373391077e+01
5.960000e+08	  3	  3000	   622	1.696483518905484e-03	2.371373705661650e+02	3.170276063510034e+01
5.970000e+08	  3	  3000	  1475	1.168298042627104e-03	2.371373705661650e+02	3.214100175284309e+01
5.980000e+08	  3	  3000	     7	2.016774440046432e-03	2.371373705661650e+02	3.258818163201026e+01
5.990000e+08	  3	  3000	  2112	1.532156051947342e-03	2.371373705661650e+02	3.305299752158680e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.000000e+08	  3	  3000	  1950	1.168759352398448e-03	2.371373705661650e+02	3.352747730916165e+01
6.010000e+08	  3	  3000	  2696	2.261111411290886e-03	2.371373705661650e+02	3.398018135929924e+01
6.020000e+08	  3	  3000	  2737	1.811552992982832e-03	2.371373705661650e+02	3.443903673921134e+01
6.030000e+08	  3	  3000	   857	1.439806189559733e-03	2.371373705661650e+02	3.491017125757891e+01
6.040000e+08	  3	  3000	     2	7.315485074605608e-06	2.371373705661650e+02	3.534698886214034e+01
6.050000e+08	  3	  3000	  1631	1.978148151500806e-03	2.371373705661650e+02	3.577616679562994e+01
6.060000e+08	  3	  3000	   832	1.554898085522260e-03	2.371373705661650e+02	3.616107512074377e+01
6.070000e+08	  3	  3000	     1	6.755210185347439e-06	2.371373705661650e+02	3.658152419767512e+01
6.080000e+08	  3	  3000	  1023	1.354669471726373e-03	2.371373705661650e+02	3.701470807059371e+01
6.090000e+08	  3	  3000	  1556	1.702183207164023e-03	2.371373705661650e+02	3.745048776951212e+01
6.100000e+08	  3	  3000	  1339	1.324472450663776e-03	2.371373705661650e+02	3.789751949321353e+01
6.110000e+08	  3	  3000	  2521	1.922292750234177e-03	2.371373705661650e+02	3.835773651706261e+01
6.120000e+08	  3	  3000	  1419	1.532467738445551e-03	2.371373705661650e+02	3.879636045343369e+01
6.130000e+08	  3	  3000	  1459	1.378276321654422e-03	2.371373705661650e+02	3.923753570471753e+01
6.140000e+08	  3	  3000	     3	5.075671603558487e-06	2.371373705661650e+02	3.966273954534994e+01
6.150000e+08	  3	  3000	  1583	1.753916969292602e-03	2.371373705661650e+02	3.999345087690854e+01
6.160000e+08	  3	  3000	  2912	1.756574869949820e-03	2.371373705661650e+02	4.042679081828207e+01
6.170000e+08	  3	  3000	  1461	1.505162776295922e-03	2.371373705661650e+02	4.086020365750663e+01
6.180000e+08	  3	  3000	  1704	1.165926192386120e-03	2.371373705661650e+02	4.128919485177326e+01
6.190000e+08	  3	  3000	     3	4.417786780340515e-06	2.371373705661650e+02	4.161322178036919e+01
6.200000e+08	  3	  3000	   728	1.860677384176584e-03	2.371373705661650e+02	4.203725287612328e+01
6.210000e+08	  3	  3000	   472	1.290602965091398e-03	2.371373705661650e+02	4.247505517739971e+01
6.220000e+08	  3	  3000	  2091	2.796963866743928e-03	2.371373705661650e+02	4.291497518706716e+01
6.230000e+08	  3	  3000	  2918	1.634304509446396e-03	2.371373705661650e+02	4.334808987012412e+01
6.240000e+08	  3	  3000	     2	3.839337653154124e-06	2.371373705661650e+02	4.369686029422393e+01
6.250000e+08	  3	  3000	     2	7.691243834835564e-06	2.371373705661650e+02	4.413902337664999e+01
6.260000e+08	  3	  3000	  2494	1.261778905284063e-03	2.371373705661650e+02	4.458291979697139e+01
6.270000e+08	  3	  3000	  1721	1.434999935472826e-03	2.371373705661650e+02	4.502227598957384e+01
6.280000e+08	  3	  3000	  2562	1.402325981864029e-03	2.371373705661650e+02	4.545599234196626e+01
6.290000e+08	  3	  3000	  2429	1.231049396386794e-03	2.371373705661650e+02	4.589560372385497e+01
6.300000e+08	  3	  3000	  1613	1.993522435529095e-03	2.371373705661650e+02	4.634421790164079e+01
6.310000e+08	  3	  3000	  1241	1.253263764820262e-03	2.371373705661650e+02	4.679719027525967e+01
6.320000e+08	  3	  3000	  2944	1.137589023453461e-03	2.371373705661650e+02	4.723364812823590e+01
6.330000e+08	  3	  3000	   446	1.380843528280979e-03	2.371373705661650e+02	4.766821739482165e+01
6.340000e+08	  3	  3000	   770	1.760247972741692e-03	2.371373705661650e+02	4.810217982242816e+01
6.350000e+08	  3	  3000	   346	1.927059236961756e-03	2.371373705661650e+02	4.855548366290846e+01
6.360000e+08	  3	  3000	   330	1.226209364276909e-03	2.371373705661650e+02	4.900526897233443e+01
6.370000e+08	  3	  3000	  2414	9.537885478232097e-04	2.371373705661650e+02	4.944931783611982e+01
6.380000e+08	  3	  3000	  2046	1.157418975221609e-03	2.371373705661650e+02	4.990120162617439e+01
6.390000e+08	  3	  3000	  2143	1.508792550903338e-03	2.371373705661650e+02	5.024351056997519e+01
6.400000e+08	  3	  3000	  1771	1.600468494606140e-03	2.371373705661650e+02	5.065721029016395e+01
6.410000e+08	  3	  3000	   136	1.714996110606514e-03	2.371373705661650e+02	5.109014771013484e+01
6.420000e+08	  3	  3000	  2162	2.161990086999346e-03	2.371373705661650e+02	5.152217894405089e+01
6.430000e+08	  3	  3000	     1	1.603743549973293e-06	2.371373705661650e+02	5.178617172200074e+01
6.440000e+08	  3	  3000	  1895	1.121018315930857e-03	2.371373705661650e+02	5.219576967814210e+01
6.450000e+08	  3	  3000	   937	2.248853741038263e-03	2.371373705661650e+02	5.264218891770200e+01
6.460000e+08	  3	  3000	   475	1.318404283514069e-03	2.371373705661650e+02	5.308668483338008e+01
6.470000e+08	  3	  3000	  2242	1.311213627515623e-03	2.371373705661650e+02	5.352617001090358e+01
6.480000e+08	  3	  3000	  1570	1.348149668023715e-03	2.371373705661650e+02	5.397119470188846e+01
6.490000e+08	  3	  3000	     1	8.303324783007400e-06	2.371373705661650e+02	5.442952603917324e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
6.500000e+08	  3	  3000	   591	1.870289141707431e-03	2.371373705661650e+02	5.487422778943588e+01
6.510000e+08	  3	  3000	  1666	1.913800730773156e-03	2.371373705661650e+02	5.530097007264482e+01
6.520000e+08	  3	  3000	  2500	1.660021688652148e-03	2.371373705661650e+02	5.572516437961503e+01
6.530000e+08	  3	  3000	  1140	1.285822298382359e-03	2.371373705661650e+02	5.614390189027716e+01
